Episode,Reward,Num_Actions
98135,-127.80000000000018,44
98136,-275.0000000000002,50
98137,-290.0000000000003,50
98138,-260.0000000000002,50
98139,-270.0000000000002,50
98140,-280.0000000000003,50
98141,-285.0000000000003,50
98142,-285.0000000000003,50
98143,-270.0000000000002,50
98144,-285.0000000000003,50
98145,-275.0000000000002,50
98146,-285.0000000000003,50
98147,69.8,7
98148,69.8,7
98149,69.8,7
98150,69.8,7
98151,79.39999999999999,5
98152,69.8,7
98153,-174.20000000000022,49
98154,69.8,7
98155,-280.0000000000002,50
98156,48.00000000000001,10
98157,-280.0000000000002,50
98158,16.80000000000001,17
98159,-265.0000000000002,50
98160,-74.80000000000007,34
98161,-290.0000000000003,50
98162,-265.0000000000002,50
98163,40.60000000000001,11
98164,-285.0000000000003,50
98165,-295.0000000000003,50
98166,42.00000000000001,12
98167,-270.0000000000002,50
98168,-285.0000000000002,50
98169,-16.99999999999997,23
98170,-104.00000000000011,38
98171,50.400000000000006,10
98172,-290.0000000000002,50
98173,-285.0000000000003,50
98174,-26.99999999999997,23
98175,6.800000000000026,17
98176,-280.0000000000002,50
98177,-295.0000000000002,50
98178,-12.199999999999974,22
98179,-280.0000000000002,50
98180,4.800000000000026,19
98181,-275.0000000000002,50
98182,-280.0000000000002,50
98183,-280.0000000000003,50
98184,-280.0000000000002,50
98185,-275.0000000000002,50
98186,-280.0000000000002,50
98187,-275.0000000000002,50
98188,-79.80000000000007,34
98189,-275.0000000000002,50
98190,-280.0000000000002,50
98191,-152.60000000000022,45
98192,-275.0000000000003,50
98193,48.00000000000001,10
98194,-290.0000000000003,50
98195,2.0000000000000284,18
98196,48.00000000000001,10
98197,48.00000000000001,10
98198,7.000000000000014,18
98199,-285.0000000000003,50
98200,48.00000000000001,10
98201,48.00000000000001,10
98202,-275.0000000000002,50
98203,69.8,7
98204,-78.60000000000005,34
98205,31.000000000000014,13
98206,-89.8000000000001,34
98207,26.200000000000003,14
98208,-280.0000000000003,50
98209,57.60000000000001,8
98210,-41.599999999999994,25
98211,-290.0000000000003,50
98212,74.6,6
98213,33.400000000000006,12
98214,44.20000000000001,10
98215,-290.0000000000003,50
98216,-280.0000000000002,50
98217,69.8,7
98218,-295.0000000000003,50
98219,-275.0000000000002,50
98220,20.200000000000017,15
98221,-24.599999999999966,22
98222,-65.60000000000005,30
98223,69.8,7
98224,74.6,6
98225,36.000000000000014,13
98226,-285.0000000000002,50
98227,-285.0000000000002,50
98228,-285.0000000000002,50
98229,7.000000000000014,18
98230,-285.0000000000003,50
98231,69.8,7
98232,16.80000000000001,17
98233,-280.0000000000002,50
98234,-280.0000000000003,50
98235,-84.80000000000007,34
98236,69.8,7
98237,-285.0000000000002,50
98238,69.8,7
98239,-285.0000000000003,50
98240,-270.0000000000002,50
98241,-285.0000000000002,50
98242,-17.199999999999974,22
98243,48.00000000000001,10
98244,-275.0000000000002,50
98245,-26.79999999999997,24
98246,-295.0000000000003,50
98247,-280.0000000000003,50
98248,-280.0000000000002,50
98249,-290.0000000000003,50
98250,-275.0000000000002,50
98251,-285.0000000000002,50
98252,-275.0000000000002,50
98253,26.400000000000006,15
98254,-285.0000000000002,50
98255,69.8,7
98256,-275.0000000000002,50
98257,45.60000000000001,11
98258,79.39999999999999,5
98259,-280.0000000000002,50
98260,-280.0000000000002,50
98261,-280.0000000000002,50
98262,-280.0000000000003,50
98263,-4.19999999999996,18
98264,-182.8000000000002,50
98265,48.00000000000001,10
98266,-280.0000000000002,50
98267,17.80000000000003,16
98268,-295.0000000000002,50
98269,-46.0,28
98270,-46.0,28
98271,-65.60000000000005,30
98272,-270.0000000000003,50
98273,-132.8000000000002,44
98274,-60.80000000000001,29
98275,-280.0000000000002,50
98276,-17.19999999999996,22
98277,-280.0000000000002,50
98278,26.40000000000002,15
98279,-280.0000000000002,50
98280,-270.0000000000002,50
98281,-109.00000000000011,38
98282,29.800000000000026,13
98283,-285.0000000000002,50
98284,-280.0000000000002,50
98285,-285.0000000000002,50
98286,-280.0000000000002,50
98287,-285.0000000000003,50
98288,-290.0000000000002,50
98289,-280.0000000000003,50
98290,-280.0000000000002,50
98291,-290.0000000000003,50
98292,-275.0000000000002,50
98293,-285.0000000000003,50
98294,48.00000000000001,10
98295,-65.60000000000005,30
98296,69.8,7
98297,48.00000000000001,10
98298,48.00000000000001,10
98299,-290.0000000000003,50
98300,62.400000000000006,7
98301,62.400000000000006,7
98302,-285.0000000000003,50
98303,40.80000000000001,12
98304,-21.79999999999997,24
98305,-290.0000000000002,50
98306,48.00000000000001,10
98307,-280.0000000000003,50
98308,-280.0000000000002,50
98309,20.200000000000017,15
98310,-290.0000000000003,50
98311,36.00000000000001,13
98312,7.000000000000014,18
98313,-290.0000000000003,50
98314,55.4,10
98315,55.4,10
98316,-270.0000000000002,50
98317,-19.79999999999997,21
98318,-270.0000000000002,50
98319,-75.40000000000006,31
98320,-285.0000000000003,50
98321,-285.0000000000003,50
98322,-280.0000000000002,50
98323,-290.0000000000002,50
98324,-142.4000000000002,46
98325,74.6,6
98326,33.40000000000002,12
98327,-280.0000000000003,50
98328,-280.0000000000002,50
98329,7.000000000000028,18
98330,-295.0000000000003,50
98331,-280.0000000000002,50
98332,-290.0000000000002,50
98333,-275.0000000000003,50
98334,-285.0000000000003,50
98335,-137.80000000000018,44
98336,-26.799999999999955,24
98337,-270.0000000000002,50
98338,-137.60000000000022,45
98339,-285.0000000000002,50
98340,-35.19999999999996,26
98341,-280.0000000000002,50
98342,-290.0000000000003,50
98343,-164.40000000000026,48
98344,-127.00000000000014,42
98345,-290.0000000000002,50
98346,-280.0000000000002,50
98347,-285.0000000000002,50
98348,-152.20000000000022,47
98349,9.40000000000002,17
98350,-26.999999999999957,23
98351,15.40000000000002,16
98352,-280.0000000000003,50
98353,60.199999999999996,9
98354,-67.80000000000003,31
98355,-280.0000000000002,50
98356,8.20000000000002,18
98357,-280.0000000000002,50
98358,-290.0000000000002,50
98359,-290.0000000000003,50
98360,-280.0000000000003,50
98361,-275.0000000000002,50
98362,36.20000000000001,14
98363,-285.0000000000002,50
98364,-132.80000000000018,44
98365,16.600000000000023,16
98366,-280.0000000000002,50
98367,-104.00000000000011,38
98368,-75.00000000000006,33
98369,36.20000000000001,14
98370,36.000000000000014,13
98371,-275.0000000000002,50
98372,-285.0000000000002,50
98373,-290.0000000000003,50
98374,31.200000000000017,14
98375,38.400000000000006,12
98376,-280.0000000000002,50
98377,12.000000000000028,18
98378,-280.0000000000002,50
98379,-285.0000000000003,50
98380,-275.0000000000002,50
98381,-270.0000000000002,50
98382,-275.0000000000002,50
98383,-285.0000000000003,50
98384,-270.0000000000002,50
98385,-270.0000000000002,50
98386,-290.0000000000003,50
98387,-285.0000000000003,50
98388,-64.20000000000002,31
98389,-280.0000000000002,50
98390,-51.0,28
98391,-275.0000000000002,50
98392,-265.0000000000002,50
98393,-275.0000000000003,50
98394,-285.0000000000002,50
98395,21.40000000000002,15
98396,-280.0000000000002,50
98397,12.000000000000028,18
98398,-46.20000000000002,27
98399,-285.0000000000002,50
98400,-46.20000000000002,27
98401,-285.0000000000003,50
98402,-41.599999999999994,25
98403,-290.0000000000003,50
98404,-102.8000000000001,38
98405,-7.199999999999974,22
98406,-270.0000000000002,50
98407,-285.0000000000003,50
98408,-285.0000000000003,50
98409,7.200000000000017,19
98410,-290.0000000000003,50
98411,-285.0000000000002,50
98412,-285.0000000000003,50
98413,40.60000000000001,11
98414,-270.0000000000002,50
98415,-280.0000000000002,50
98416,-99.40000000000009,36
98417,-21.999999999999957,23
98418,-290.0000000000002,50
98419,-280.0000000000002,50
98420,-280.0000000000002,50
98421,-270.0000000000002,50
98422,-260.0000000000002,50
98423,-285.0000000000003,50
98424,-265.0000000000002,50
98425,45.60000000000001,11
98426,-36.39999999999998,26
98427,-270.0000000000002,50
98428,5.800000000000026,18
98429,-285.0000000000003,50
98430,-275.0000000000003,50
98431,-275.0000000000003,50
98432,55.4,10
98433,-108.60000000000014,40
98434,-275.0000000000002,50
98435,-290.0000000000002,50
98436,-290.0000000000002,50
98437,-290.0000000000002,50
98438,-275.0000000000002,50
98439,-152.20000000000022,47
98440,-280.0000000000002,50
98441,-285.0000000000003,50
98442,-280.0000000000002,50
98443,-290.0000000000002,50
98444,-169.40000000000026,48
98445,16.60000000000001,16
98446,-60.60000000000005,30
98447,74.6,6
98448,79.39999999999999,5
98449,-167.0000000000002,48
98450,40.80000000000001,12
98451,50.400000000000006,10
98452,-270.0000000000002,50
98453,-280.0000000000002,50
98454,-2.7999999999999687,19
98455,36.000000000000014,13
98456,-280.0000000000002,50
98457,31.000000000000014,13
98458,-41.39999999999998,26
98459,74.6,6
98460,-280.0000000000003,50
98461,-290.0000000000002,50
98462,-21.999999999999957,23
98463,60.199999999999996,9
98464,-280.0000000000002,50
98465,36.00000000000001,13
98466,60.199999999999996,9
98467,-290.0000000000003,50
98468,40.800000000000004,12
98469,-280.0000000000003,50
98470,-290.0000000000003,50
98471,-280.0000000000002,50
98472,36.20000000000001,14
98473,-275.0000000000002,50
98474,50.400000000000006,10
98475,-280.0000000000002,50
98476,-275.0000000000002,50
98477,-265.0000000000002,50
98478,55.2,9
98479,-285.0000000000003,50
98480,-166.8000000000002,49
98481,69.8,7
98482,-265.0000000000002,50
98483,36.20000000000001,14
98484,50.6,11
98485,-46.0,28
98486,-142.80000000000018,44
98487,-280.0000000000002,50
98488,45.60000000000001,11
98489,74.6,6
98490,-270.0000000000003,50
98491,74.6,6
98492,40.80000000000001,12
98493,-295.0000000000003,50
98494,-280.0000000000002,50
98495,-41.39999999999998,26
98496,-285.0000000000002,50
98497,-275.0000000000002,50
98498,74.6,6
98499,-79.60000000000008,35
98500,-285.0000000000002,50
98501,74.6,6
98502,-260.0000000000002,50
98503,21.600000000000023,16
98504,-285.0000000000002,50
98505,-290.0000000000002,50
98506,-30.599999999999948,24
98507,-270.0000000000002,50
98508,40.60000000000001,11
98509,-46.0,28
98510,-275.0000000000002,50
98511,-285.0000000000003,50
98512,-270.0000000000002,50
98513,-270.0000000000002,50
98514,7.40000000000002,20
98515,69.8,7
98516,-260.0000000000002,50
98517,-157.00000000000023,48
98518,-280.0000000000003,50
98519,-120.80000000000014,41
98520,-280.0000000000003,50
98521,-290.0000000000003,50
98522,-260.0000000000002,50
98523,-285.0000000000002,50
98524,-161.20000000000022,46
98525,-280.0000000000002,50
98526,-145.20000000000016,44
98527,-270.0000000000002,50
98528,-265.0000000000002,50
98529,-123.60000000000016,40
98530,43.2,11
98531,-26.999999999999957,23
98532,74.6,6
98533,-275.0000000000002,50
98534,-16.799999999999955,24
98535,-151.8000000000002,49
98536,-270.0000000000002,50
98537,-275.0000000000002,50
98538,-46.400000000000006,26
98539,-285.0000000000002,50
98540,43.2,11
98541,-80.00000000000009,33
98542,-22.19999999999996,22
98543,57.60000000000001,8
98544,-285.0000000000003,50
98545,-285.0000000000002,50
98546,-280.0000000000002,50
98547,-17.399999999999963,21
98548,-275.0000000000002,50
98549,-290.0000000000002,50
98550,-275.0000000000002,50
98551,-270.0000000000002,50
98552,65.0,8
98553,-275.0000000000002,50
98554,-150.20000000000016,44
98555,-145.20000000000022,44
98556,-48.39999999999999,28
98557,45.800000000000004,12
98558,-275.0000000000002,50
98559,-101.6000000000001,37
98560,-285.0000000000002,50
98561,21.60000000000001,16
98562,26.400000000000006,15
98563,-280.0000000000003,50
98564,-265.0000000000002,50
98565,-275.0000000000002,50
98566,-250.00000000000026,50
98567,-275.0000000000002,50
98568,-128.20000000000016,42
98569,-275.0000000000002,50
98570,-270.0000000000002,50
98571,-51.0,28
98572,-285.0000000000002,50
98573,31.200000000000003,14
98574,15.40000000000002,16
98575,40.60000000000001,11
98576,-290.0000000000003,50
98577,-270.0000000000002,50
98578,55.4,10
98579,-280.0000000000002,50
98580,55.4,10
98581,-89.40000000000012,36
98582,-275.0000000000002,50
98583,-290.0000000000002,50
98584,-285.0000000000002,50
98585,-285.0000000000002,50
98586,-275.0000000000002,50
98587,-290.0000000000002,50
98588,67.2,6
98589,-285.0000000000002,50
98590,-275.0000000000002,50
98591,-285.0000000000003,50
98592,-275.0000000000002,50
98593,46.80000000000001,11
98594,-290.0000000000003,50
98595,-280.0000000000003,50
98596,-285.0000000000002,50
98597,-285.0000000000002,50
98598,-275.0000000000002,50
98599,-0.39999999999997726,18
98600,21.80000000000001,17
98601,-280.0000000000002,50
98602,-280.0000000000002,50
98603,-295.0000000000003,50
98604,-114.00000000000014,38
98605,26.200000000000003,14
98606,-152.20000000000022,47
98607,41.00000000000001,13
98608,-26.999999999999957,23
98609,-285.0000000000002,50
98610,-285.0000000000002,50
98611,36.000000000000014,13
98612,21.80000000000001,17
98613,16.80000000000001,17
98614,-118.00000000000017,43
98615,-265.0000000000002,50
98616,-70.00000000000006,33
98617,-285.0000000000002,50
98618,-285.0000000000003,50
98619,-25.199999999999957,26
98620,36.000000000000014,13
98621,-285.0000000000002,50
98622,-141.20000000000016,46
98623,-118.80000000000015,39
98624,-290.0000000000003,50
98625,-275.0000000000002,50
98626,-280.0000000000002,50
98627,-11.799999999999969,24
98628,-265.0000000000002,50
98629,-285.0000000000003,50
98630,-113.60000000000014,40
98631,50.400000000000006,10
98632,-280.0000000000002,50
98633,-104.20000000000013,37
98634,-123.60000000000016,40
98635,56.400000000000006,9
98636,-285.0000000000003,50
98637,23.600000000000023,13
98638,61.2,8
98639,74.6,6
98640,-142.4000000000002,46
98641,74.6,6
98642,-270.0000000000002,50
98643,-116.20000000000012,39
98644,-275.0000000000002,50
98645,-285.0000000000002,50
98646,-285.0000000000002,50
98647,-280.0000000000002,50
98648,-280.0000000000002,50
98649,7.000000000000014,18
98650,-285.0000000000003,50
98651,-108.60000000000014,40
98652,-280.0000000000002,50
98653,-16.599999999999966,25
98654,-280.0000000000002,50
98655,-4.999999999999957,20
98656,-280.0000000000003,50
98657,-280.0000000000002,50
98658,-285.0000000000002,50
98659,-46.20000000000002,27
98660,-275.0000000000002,50
98661,-161.00000000000023,47
98662,-99.2000000000001,37
98663,50.6,11
98664,-275.0000000000002,50
98665,-270.0000000000002,50
98666,-70.40000000000003,31
98667,-285.0000000000002,50
98668,-280.0000000000002,50
98669,-265.0000000000003,50
98670,-245.00000000000023,50
98671,74.6,6
98672,45.60000000000001,11
98673,-75.40000000000006,31
98674,45.60000000000001,11
98675,-255.00000000000023,50
98676,56.400000000000006,9
98677,-290.0000000000002,50
98678,74.6,6
98679,-32.99999999999994,24
98680,-295.0000000000002,50
98681,-280.0000000000002,50
98682,-275.0000000000002,50
98683,-285.0000000000002,50
98684,-285.0000000000002,50
98685,-280.0000000000002,50
98686,-275.0000000000003,50
98687,7.200000000000031,19
98688,-62.0,29
98689,-285.0000000000002,50
98690,-290.0000000000002,50
98691,-285.0000000000003,50
98692,-173.00000000000026,49
98693,-275.0000000000002,50
98694,36.000000000000014,13
98695,74.6,6
98696,-285.0000000000002,50
98697,-280.0000000000002,50
98698,-290.0000000000003,50
98699,59.99999999999999,8
98700,-285.0000000000003,50
98701,-285.0000000000003,50
98702,-270.0000000000002,50
98703,-280.0000000000003,50
98704,69.8,7
98705,-25.599999999999962,24
98706,-275.0000000000003,50
98707,69.8,7
98708,-280.0000000000002,50
98709,-275.0000000000002,50
98710,-280.0000000000002,50
98711,-60.400000000000034,31
98712,-28.19999999999996,23
98713,-36.39999999999998,26
98714,12.200000000000017,19
98715,41.00000000000001,13
98716,-275.0000000000003,50
98717,-142.8000000000002,44
98718,-280.0000000000003,50
98719,72.0,5
98720,-31.599999999999966,25
98721,-280.0000000000002,50
98722,50.2,9
98723,-280.0000000000002,50
98724,-46.400000000000006,26
98725,-84.60000000000011,35
98726,-179.00000000000023,50
98727,-280.0000000000003,50
98728,-31.599999999999966,25
98729,-94.40000000000012,36
98730,-285.0000000000002,50
98731,-270.0000000000002,50
98732,-265.0000000000002,50
98733,-280.0000000000002,50
98734,69.8,7
98735,-280.0000000000002,50
98736,-275.0000000000002,50
98737,-270.0000000000002,50
98738,66.0,7
98739,-26.799999999999955,24
98740,-46.0,28
98741,-285.0000000000002,50
98742,-30.399999999999945,25
98743,-285.0000000000002,50
98744,-285.0000000000002,50
98745,-280.0000000000002,50
98746,-78.80000000000004,33
98747,-280.0000000000002,50
98748,-58.39999999999999,28
98749,-260.0000000000002,50
98750,40.80000000000001,12
98751,-285.0000000000002,50
98752,-290.0000000000002,50
98753,56.400000000000006,9
98754,-270.0000000000002,50
98755,-275.0000000000002,50
98756,-285.0000000000003,50
98757,69.8,7
98758,60.199999999999996,9
98759,-290.0000000000002,50
98760,-270.0000000000002,50
98761,-270.0000000000002,50
98762,-275.0000000000002,50
98763,10.600000000000023,17
98764,50.6,11
98765,-275.0000000000002,50
98766,-280.0000000000002,50
98767,-133.2000000000002,42
98768,65.0,8
98769,-270.0000000000002,50
98770,-290.0000000000003,50
98771,-280.0000000000002,50
98772,60.199999999999996,9
98773,-285.0000000000003,50
98774,-285.0000000000003,50
98775,43.2,11
98776,60.199999999999996,9
98777,-285.0000000000003,50
98778,-280.0000000000002,50
98779,-280.0000000000002,50
98780,-280.0000000000003,50
98781,-280.0000000000003,50
98782,-16.79999999999997,24
98783,-280.0000000000003,50
98784,-265.0000000000002,50
98785,60.199999999999996,9
98786,60.199999999999996,9
98787,-285.0000000000002,50
98788,-275.0000000000002,50
98789,24.000000000000014,15
98790,32.400000000000006,14
98791,46.80000000000001,11
98792,26.200000000000017,14
98793,-285.0000000000003,50
98794,-280.0000000000002,50
98795,-275.0000000000002,50
98796,-270.0000000000002,50
98797,4.600000000000023,18
98798,-275.0000000000003,50
98799,-285.0000000000002,50
98800,-86.20000000000005,33
98801,-280.0000000000002,50
98802,-42.599999999999994,26
98803,-290.0000000000002,50
98804,-275.0000000000002,50
98805,-12.399999999999963,21
98806,60.199999999999996,9
98807,-285.0000000000002,50
98808,36.000000000000014,13
98809,60.199999999999996,9
98810,-9.799999999999969,21
98811,-64.20000000000002,31
98812,12.000000000000014,18
98813,-40.39999999999998,25
98814,-280.0000000000002,50
98815,-280.0000000000002,50
98816,-295.0000000000002,50
98817,-275.0000000000002,50
98818,-285.0000000000002,50
98819,-280.0000000000003,50
98820,-280.0000000000002,50
98821,9.600000000000023,18
98822,-275.0000000000003,50
98823,-275.0000000000002,50
98824,31.400000000000006,15
98825,-31.599999999999966,25
98826,31.400000000000006,15
98827,-12.399999999999963,21
98828,-280.0000000000002,50
98829,-159.80000000000018,46
98830,-94.2000000000001,37
98831,-270.0000000000003,50
98832,-94.2000000000001,37
98833,-275.0000000000002,50
98834,36.20000000000001,14
98835,-280.0000000000002,50
98836,-275.0000000000002,50
98837,-280.0000000000002,50
98838,41.00000000000001,13
98839,60.199999999999996,9
98840,-270.0000000000002,50
98841,74.6,6
98842,-280.0000000000002,50
98843,74.6,6
98844,-280.0000000000002,50
98845,-280.0000000000002,50
98846,-64.40000000000003,30
98847,21.400000000000006,15
98848,-285.0000000000003,50
98849,-290.0000000000002,50
98850,-285.0000000000002,50
98851,-60.80000000000004,29
98852,65.0,8
98853,-290.0000000000003,50
98854,-65.20000000000005,32
98855,-2.59999999999998,20
98856,-285.0000000000003,50
98857,-285.0000000000002,50
98858,-280.0000000000003,50
98859,69.8,7
98860,-171.60000000000022,50
98861,28.600000000000023,13
98862,65.0,8
98863,-280.0000000000002,50
98864,-270.0000000000002,50
98865,-280.0000000000002,50
98866,-285.0000000000003,50
98867,-280.0000000000002,50
98868,-22.199999999999974,22
98869,-285.0000000000002,50
98870,65.0,8
98871,-275.0000000000002,50
98872,-275.0000000000002,50
98873,-285.0000000000003,50
98874,-280.0000000000002,50
98875,36.000000000000014,13
98876,65.0,8
98877,-285.0000000000002,50
98878,65.0,8
98879,-290.0000000000003,50
98880,-285.0000000000003,50
98881,57.60000000000001,8
98882,-285.0000000000002,50
98883,-290.0000000000002,50
98884,62.400000000000006,7
98885,8.000000000000032,17
98886,55.4,10
98887,-285.0000000000002,50
98888,-275.0000000000002,50
98889,-290.0000000000003,50
98890,-275.0000000000002,50
98891,-285.0000000000002,50
98892,-285.0000000000003,50
98893,-290.0000000000002,50
98894,65.0,8
98895,65.0,8
98896,-275.0000000000002,50
98897,-290.0000000000003,50
98898,45.800000000000004,12
98899,65.0,8
98900,48.00000000000001,10
98901,-275.0000000000002,50
98902,-280.0000000000002,50
98903,69.8,7
98904,-280.0000000000003,50
98905,69.8,7
98906,-290.0000000000003,50
98907,69.8,7
98908,69.8,7
98909,-285.0000000000002,50
98910,-1.599999999999963,19
98911,-295.0000000000003,50
98912,-290.0000000000003,50
98913,-26.799999999999955,24
98914,69.8,7
98915,-280.0000000000002,50
98916,69.8,7
98917,52.80000000000001,9
98918,69.8,7
98919,60.199999999999996,9
98920,-270.0000000000003,50
98921,-285.0000000000002,50
98922,-129.60000000000016,41
98923,-2.3999999999999773,21
98924,-91.6000000000001,37
98925,-16.99999999999997,23
98926,-270.0000000000002,50
98927,-270.0000000000002,50
98928,31.400000000000006,15
98929,-285.0000000000002,50
98930,-280.0000000000002,50
98931,-285.0000000000002,50
98932,-83.40000000000006,35
98933,-290.0000000000003,50
98934,-7.59999999999998,20
98935,-108.80000000000013,39
98936,-9.999999999999957,20
98937,-275.0000000000002,50
98938,-285.0000000000003,50
98939,-285.0000000000002,50
98940,-265.0000000000002,50
98941,-104.00000000000011,38
98942,38.20000000000002,11
98943,-280.0000000000002,50
98944,-290.0000000000002,50
98945,-265.0000000000002,50
98946,-290.0000000000002,50
98947,60.0,8
98948,-280.0000000000002,50
98949,-275.0000000000002,50
98950,-109.00000000000014,38
98951,-60.20000000000002,32
98952,-280.0000000000003,50
98953,-52.19999999999999,28
98954,-270.0000000000002,50
98955,-280.0000000000002,50
98956,-77.40000000000005,33
98957,-134.40000000000015,42
98958,-85.00000000000009,33
98959,-285.0000000000003,50
98960,-275.0000000000002,50
98961,-112.40000000000012,40
98962,-275.0000000000002,50
98963,-270.0000000000002,50
98964,-275.0000000000002,50
98965,65.0,8
98966,-290.0000000000003,50
98967,34.60000000000002,12
98968,36.0,13
98969,-26.599999999999966,25
98970,-280.0000000000002,50
98971,2.0000000000000284,18
98972,-285.0000000000002,50
98973,-285.0000000000003,50
98974,-2.7999999999999687,19
98975,-290.0000000000002,50
98976,-7.599999999999966,20
98977,-275.0000000000003,50
98978,31.200000000000017,14
98979,-275.0000000000002,50
98980,-161.8000000000002,49
98981,-285.0000000000003,50
98982,-280.0000000000002,50
98983,-109.00000000000011,38
98984,-275.0000000000002,50
98985,-275.0000000000003,50
98986,-152.40000000000023,46
98987,-285.0000000000003,50
98988,26.400000000000006,15
98989,23.800000000000026,14
98990,-38.999999999999986,25
98991,-142.6000000000002,45
98992,-270.0000000000002,50
98993,-118.40000000000015,41
98994,-270.0000000000002,50
98995,-290.0000000000002,50
98996,-270.0000000000002,50
98997,-26.79999999999997,24
98998,-280.0000000000002,50
98999,-280.0000000000002,50
99000,-285.0000000000003,50
99001,-285.0000000000003,50
99002,5.600000000000037,17
99003,-290.0000000000002,50
99004,-280.0000000000003,50
99005,-275.0000000000002,50
99006,-84.80000000000007,34
99007,-295.0000000000002,50
99008,-290.0000000000003,50
99009,-125.80000000000014,41
99010,-280.0000000000002,50
99011,-280.0000000000002,50
99012,-157.00000000000023,48
99013,-94.60000000000008,35
99014,-280.0000000000002,50
99015,-270.0000000000002,50
99016,-275.0000000000003,50
99017,-280.0000000000002,50
99018,-275.0000000000002,50
99019,-270.0000000000002,50
99020,45.800000000000004,12
99021,-50.80000000000001,29
99022,-280.0000000000002,50
99023,-285.0000000000003,50
99024,11.800000000000011,17
99025,-270.0000000000002,50
99026,7.000000000000014,18
99027,-285.0000000000003,50
99028,-285.0000000000002,50
99029,-270.0000000000003,50
99030,-270.0000000000002,50
99031,-147.00000000000023,48
99032,-75.20000000000005,32
99033,60.199999999999996,9
99034,-285.0000000000002,50
99035,31.200000000000003,14
99036,-106.80000000000011,36
99037,51.60000000000001,10
99038,-135.60000000000014,42
99039,21.40000000000002,15
99040,55.2,9
99041,-36.599999999999966,25
99042,-21.999999999999957,23
99043,-295.0000000000003,50
99044,-110.00000000000011,39
99045,26.60000000000001,16
99046,-295.0000000000003,50
99047,-280.0000000000002,50
99048,-280.0000000000002,50
99049,-12.19999999999996,22
99050,7.000000000000028,18
99051,-270.0000000000002,50
99052,-290.0000000000002,50
99053,-290.0000000000003,50
99054,-270.0000000000002,50
99055,-59.80000000000001,28
99056,13.000000000000032,17
99057,62.400000000000006,7
99058,-275.0000000000002,50
99059,-270.0000000000002,50
99060,-104.00000000000014,38
99061,69.8,7
99062,-114.00000000000014,38
99063,-290.0000000000003,50
99064,41.00000000000001,13
99065,-275.0000000000002,50
99066,9.40000000000002,17
99067,-280.0000000000002,50
99068,-295.0000000000003,50
99069,-176.60000000000028,50
99070,45.60000000000001,11
99071,-270.0000000000003,50
99072,-280.0000000000003,50
99073,-265.0000000000002,50
99074,-142.6000000000002,45
99075,-50.400000000000006,31
99076,40.800000000000004,12
99077,-280.0000000000002,50
99078,-265.0000000000002,50
99079,-285.0000000000002,50
99080,-275.0000000000002,50
99081,-270.0000000000002,50
99082,-270.0000000000002,50
99083,50.6,11
99084,-157.00000000000023,48
99085,74.6,6
99086,-36.19999999999999,27
99087,69.8,7
99088,31.200000000000003,14
99089,-265.0000000000002,50
99090,46.80000000000001,11
99091,-275.0000000000002,50
99092,-53.2,29
99093,-275.0000000000002,50
99094,-285.0000000000003,50
99095,-180.40000000000026,50
99096,-280.0000000000002,50
99097,-79.60000000000008,35
99098,60.199999999999996,9
99099,50.6,11
99100,-12.399999999999963,21
99101,36.000000000000014,13
99102,-1.5999999999999772,19
99103,-270.0000000000002,50
99104,-89.2000000000001,37
99105,-270.0000000000002,50
99106,-53.39999999999999,28
99107,-275.0000000000003,50
99108,16.80000000000001,17
99109,-275.0000000000002,50
99110,-275.0000000000002,50
99111,60.199999999999996,9
99112,50.400000000000006,10
99113,55.4,10
99114,36.20000000000001,14
99115,-280.0000000000002,50
99116,60.199999999999996,9
99117,-21.99999999999997,23
99118,-152.20000000000022,47
99119,66.0,7
99120,-118.40000000000015,41
99121,-275.0000000000002,50
99122,50.6,11
99123,-280.0000000000002,50
99124,-280.0000000000003,50
99125,-280.0000000000002,50
99126,-270.0000000000002,50
99127,31.000000000000014,13
99128,50.6,11
99129,-43.8,26
99130,-290.0000000000003,50
99131,26.400000000000006,15
99132,-280.0000000000003,50
99133,-21.79999999999997,24
99134,-65.20000000000005,32
99135,50.6,11
99136,-138.0000000000002,43
99137,-59.400000000000006,30
99138,57.60000000000001,8
99139,-285.0000000000002,50
99140,-280.0000000000002,50
99141,-290.0000000000003,50
99142,45.800000000000004,12
99143,69.8,7
99144,50.6,11
99145,-280.0000000000002,50
99146,60.0,8
99147,12.000000000000014,18
99148,-79.40000000000006,36
99149,50.6,11
99150,-2.3999999999999773,21
99151,-280.0000000000002,50
99152,50.6,11
99153,-280.0000000000003,50
99154,-26.799999999999955,24
99155,-265.0000000000002,50
99156,-280.0000000000002,50
99157,-275.0000000000002,50
99158,-285.0000000000002,50
99159,-285.0000000000003,50
99160,-97.0000000000001,35
99161,65.0,8
99162,-280.0000000000003,50
99163,-275.0000000000002,50
99164,12.000000000000014,18
99165,-280.0000000000002,50
99166,65.0,8
99167,-118.20000000000013,42
99168,28.80000000000001,14
99169,-96.80000000000008,36
99170,-280.0000000000002,50
99171,-275.0000000000002,50
99172,-145.00000000000017,45
99173,-280.0000000000002,50
99174,-280.0000000000003,50
99175,-280.0000000000002,50
99176,-275.0000000000002,50
99177,-280.0000000000003,50
99178,-270.0000000000002,50
99179,65.0,8
99180,-7.399999999999977,21
99181,17.000000000000014,18
